gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Microglia	Neuron
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0BF490275	0.061	0.145
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06A0B20BD	0.49	0.909
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0E63AB61E	0.015	0.015
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0EBFE1854	0.012	0.003
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS05B4EB419	0.05	0.026
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0659DBE72	0.0	0.002
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0FC01B947	0.159	0.008
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS087E0E3FB	0.046	0.006
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0816A4ED4	0.002	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D1AE5C79	0.016	0.15
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS00D9A0644	0.49	0.909
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0CC898553	0.49	0.909
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0658257AC	0.002	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS098F416C1	0.49	0.909
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0EB136379	0.001	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0D8972B21	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0A69F13A3	0.019	0.003
BMP2	P12643	False	BMP2_HUMAN		CPI-SS016B7C7D6	0.002	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0C2561156	0.003	0.002
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0B8083B44	0.009	0.029
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS01469637C	0.003	0.002
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	0.003	0.003
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	0.002	0.008
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0E1A8414D	0.0	0.002
DLL1	O00548	False	DLL1_HUMAN		CPI-SS047232C64	0.003	0.003
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B99F22A2	0.002	0.008
DLK1	P80370	False	DLK1_HUMAN		CPI-SS007AA9FDE	0.0	0.002
SCGB3A1	Q96QR1	False	SG3A1_HUMAN		CPI-SS0F21DBF93	0.001	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0938C6980	0.001	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS035E5A708	0.003	0.002
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0BFB29A42	0.022	0.02
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS08FAC0A55	0.022	0.02
PLXNB1	O43157	False	PLXB1_HUMAN		CPI-SS0CCCF7C69	0.01	0.081
CD72	P21854	False	CD72_HUMAN		CPI-SS06AA638A8	0.001	0.0
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0C0A61F92	0.022	0.02
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C03F7CDC	0.009	0.034
MIF	P14174	False	MIF_HUMAN		CPI-SS02ACCF1F7	0.182	0.185
BTLA	Q7Z6A9	False	BTLA_HUMAN		CPI-SS08330207B	0.006	0.0
CD70	P32970	False	CD70_HUMAN		CPI-SS0C412B7DE	0.0	0.001
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS095E52E66	0.001	0.0
MIF	P14174	False	MIF_HUMAN		CPI-SS059EEFDC6	0.182	0.185
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS0A81A3626	0.001	0.013
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0C875BA24	0.015	0.015
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS09CA492BA	0.012	0.003
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0830C7910	0.015	0.015
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS037E6BEDF	0.012	0.003
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0D81D9F5E	0.015	0.015
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0762B455F	0.012	0.003
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS079EF5D9C	0.05	0.026
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0008137B6	0.0	0.002
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS09E3F5044	0.159	0.008
GDF11	O95390	False	GDF11_HUMAN		CPI-SC001669E22	0.007	0.008
GDF11	O95390	False	GDF11_HUMAN		CPI-SC017215F7F	0.007	0.008
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	0.0	0.0
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.006	0.007
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC03DD946B2	0.022	0.048
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	0.0	0.0
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.006	0.007
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC032246C72	0.022	0.048
CORT	O00230	False	CORT_HUMAN		CPI-SS06CE0CF64	0.007	0.008
CORT	O00230	False	CORT_HUMAN		CPI-SS008509DBD	0.007	0.008
CORT	O00230	False	CORT_HUMAN		CPI-SS08C88D297	0.007	0.008
ADM	P35318	False	ADML_HUMAN		CPI-SS0522A6CFA	0.002	0.003
AGRP	O00253	False	AGRP_HUMAN		CPI-SS09CF5B145	0.052	0.025
POMC	P01189	False	COLI_HUMAN		CPI-SS098F8DB82	0.009	0.002
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0DFAF1FE2	0.0	0.0
IDE	P14735	False	IDE_HUMAN		CPI-SS0D57FCA8C	0.056	0.023
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0A28DCA72	0.005	0.009
NRG2	O14511	False	NRG2_HUMAN		CPI-SS053613259	0.134	0.035
NRG2	O14511	False	NRG2_HUMAN		CPI-SS0E063192D	0.134	0.035
BTC	P35070	False	BTC_HUMAN		CPI-SS0F0D7F25C	0.0	0.001
NRG3	P56975	False	NRG3_HUMAN		CPI-SS0D5E30C6C	6.165	0.157
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BD5C2A23	1.902	0.144
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC0E5218AA4	1.902	0.144
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0A68C5F13	0.011	0.005
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0708FE6FF	1.902	0.144
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0E075E5AF	1.902	0.144
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0978D28AB	1.902	0.144
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS02572E1EF	1.902	0.144
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0057AB387	0.0	0.001
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS01E3453DB	0.187	0.005
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0E5397537	0.0	0.001
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS019104E2E	0.187	0.005
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0EB5364D4	0.069	0.01
PLD2	O14939	False	PLD2_HUMAN		CPI-SS06A999D25	0.003	0.064
SEMA3E	O15041	False	SEM3E_HUMAN		CPI-SS0F3A089DE	0.07	0.026
SEMA4A	Q9H3S1	False	SEM4A_HUMAN		CPI-SS044C72D0D	0.037	0.036
ANGPT2	O15123	False	ANGP2_HUMAN		CPI-SS0BAB460FF	0.013	0.004
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS090FC28E1	0.037	0.014
EPO	P01588	False	EPO_HUMAN		CPI-SS04124F4E1	0.105	0.057
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0B9E8C0DE	0.087	0.008
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS0DC4D593E	0.037	0.014
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0111AAD26	0.087	0.008
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0FF55B42C	0.007	0.017
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0F21D6CA0	0.0	0.006
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0470AF83E	0.06	0.061
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS00046DCF3	0.351	0.044
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS08718E4FB	0.037	0.014
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0DA366C78	0.087	0.008
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0A5B945E3	0.007	0.017
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0865716E5	0.0	0.006
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0D41C7AF5	0.06	0.061
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS07CA5A6F1	0.351	0.044
EPO	P01588	False	EPO_HUMAN		CPI-SS087A17AD6	0.105	0.057
EPO	P01588	False	EPO_HUMAN		CPI-SS0A0DE9CD6	0.105	0.057
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS08D0F9109	0.046	0.006
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0586F2596	0.087	0.008
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0BEAB521F	0.526	0.008
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS012CCE326	0.002	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS082ABF1EA	0.046	0.006
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0BFD8E056	0.046	0.006
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0AB0604B5	0.526	0.008
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS0DF162C10	0.002	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS041888D39	0.526	0.008
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS02B285B4D	0.002	0.0
TTR	P02766	False	TTHY_HUMAN		CPI-SS00D3CD86E	0.014	0.018
TTR	P02766	False	TTHY_HUMAN		CPI-SS06006F870	0.014	0.018
GPR37	O15354	False	GPR37_HUMAN		CPI-SS0AB647854	0.02	0.04
GPR37L1	O60883	False	ETBR2_HUMAN		CPI-SS082900482	0.09	0.619
GRIN2D	O15399	False	NMDE4_HUMAN		CPI-SS0A915097A	0.07	0.003
GRIN2A	Q12879	False	NMDE1_HUMAN		CPI-SS070B0E458	0.99	0.052
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0D529E576	2.495	0.175
CSF1	P09603	False	CSF1_HUMAN		CPI-SS068C129D6	0.014	0.042
CSF1	P09603	False	CSF1_HUMAN		CPI-SS086615F9B	0.014	0.042
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS04861AD1A	0.002	0.0
CD70	P32970	False	CD70_HUMAN		CPI-SS08A819670	0.0	0.001
HCRT	O43612	False	OREX_HUMAN		CPI-SS084816B12	0.005	0.001
HCRT	O43612	False	OREX_HUMAN		CPI-SS02461AE98	0.005	0.001
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0B9B3870A	0.009	0.034
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS02371A6D6	0.009	0.034
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C694CB44	0.009	0.034
FZD6	O60353	False	FZD6_HUMAN		CPI-SS082AD7B6A	0.006	0.008
GDF9	O60383	False	GDF9_HUMAN		CPI-SC0FDB4B6D9	0.006	0.002
PLXNC1	O60486	False	PLXC1_HUMAN		CPI-SS02B567BC7	0.039	0.014
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0A4EE6FE1	0.011	0.011
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0F102AAC5	0.002	0.001
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0FC0CA5ED	0.002	0.001
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0DCA749B0	0.002	0.001
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0A874F65F	0.026	0.083
LRP6	O75581	False	LRP6_HUMAN		CPI-SS05B1FA8A8	0.081	0.039
NTF3	P20783	False	NTF3_HUMAN		CPI-SS05162C56B	0.034	0.005
COPA	P53621	False	COPA_HUMAN		CPI-SS065F7DA2A	0.07	0.046
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS09A3FA737	0.012	0.015
GAL	P22466	False	GALA_HUMAN		CPI-SS0BE567EFB	0.001	0.001
C3	P01024	False	CO3_HUMAN		CPI-SS03E48EFEA	0.011	0.007
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-SS03E273233	0.001	0.001
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-SS079728E8B	0.004	0.026
ADORA1	P30542	False	AA1R_HUMAN		CPI-SS03E7587E4	0.053	0.027
AGT	P01019	False	ANGT_HUMAN		CPI-SS05996C8FD	0.014	0.085
AGT	P01019	False	ANGT_HUMAN		CPI-SS069924427	0.014	0.085
C5	P01031	False	CO5_HUMAN		CPI-SS00581282E	0.0	0.002
KNG1	P01042	False	KNG1_HUMAN		CPI-SS075D9B9AD	0.002	0.0
PENK	P01210	False	PENK_HUMAN		CPI-SS06AC5AF53	0.012	0.006
CGA	P01215	False	GLHA_HUMAN		CPI-SS033180726	0.005	0.0
CGA	P01215	False	GLHA_HUMAN		CPI-SS0577408A3	0.005	0.0
PTHLH	P12272	False	PTHR_HUMAN		CPI-SS012B216F6	0.004	0.003
PTHLH	P12272	False	PTHR_HUMAN		CPI-SS0483CE4ED	0.004	0.003
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS030BB46BB	0.002	0.001
APP	P05067	False	A4_HUMAN		CPI-SS0F66EA6BE	0.55	0.184
RLN2	P04090	False	REL2_HUMAN		CPI-SS018FB4D9F	0.001	0.0
RLN1	P04808	False	REL1_HUMAN		CPI-SS0D3A5646A	0.001	0.0
RLN2	P04090	False	REL2_HUMAN		CPI-SS045EC4F7D	0.001	0.0
RLN1	P04808	False	REL1_HUMAN		CPI-SS0FAE75A75	0.001	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0431D2256	0.001	0.001
CRH	P06850	False	CRF_HUMAN		CPI-SS0A05319F5	0.001	0.002
PROS1	P07225	False	PROS_HUMAN		CPI-SS0C85BC9AF	0.037	0.022
PROS1	P07225	False	PROS_HUMAN		CPI-SS09C4988F8	0.037	0.022
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0B01CF3AB	0.006	0.011
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0DFA98A14	0.006	0.011
GRP	P07492	False	GRP_HUMAN		CPI-SS07AF9303D	0.032	0.017
CD55	P08174	False	DAF_HUMAN		CPI-SS061A7E099	0.002	0.001
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0822AEF5F	0.002	0.001
MET	P08581	False	MET_HUMAN		CPI-SS07F60834D	0.002	0.004
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS0D954EA1C	0.002	0.078
ALOX5	P09917	False	LOX5_HUMAN		CPI-SS080611C5B	0.001	0.0
KIT	P10721	False	KIT_HUMAN		CPI-SS02D7A1DDE	0.067	0.005
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0EDAE16B6	0.012	0.003
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0320FFAFC	0.054	0.044
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0B0E09B1C	0.054	0.044
HLA-E	P13747	False	HLAE_HUMAN		CPI-SS03EF699C7	0.006	0.012
HLA-E	P13747	False	HLAE_HUMAN		CPI-SS0C4FA643F	0.006	0.012
HLA-E	P13747	False	HLAE_HUMAN		CPI-SS03339363E	0.006	0.012
SELP	P16109	False	LYAM3_HUMAN		CPI-SS015E1E2C6	0.001	0.0
SELP	P16109	False	LYAM3_HUMAN		CPI-SS02B7540B0	0.001	0.0
SELP	P16109	False	LYAM3_HUMAN		CPI-SS06ABF2F5A	0.001	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS0A1864A37	0.001	0.0
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS0EB4002A2	0.006	0.002
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS06B94F144	0.014	0.01
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS03CC15FF3	0.004	0.001
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS03A3EE72E	0.0	0.0
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS0F972435E	0.0	0.0
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0273C9AED	0.0	0.001
PECAM1	P16284	False	PECA1_HUMAN		CPI-SS0E0DEA7D5	0.01	0.002
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS01946BE5C	0.003	0.001
TNFSF4	P23510	False	TNFL4_HUMAN		CPI-SS04456F441	0.006	0.0
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0C321CE6D	0.002	0.002
ACVR2A	P27037	False	AVR2A_HUMAN		CPI-SS0D53B88CC	0.125	0.014
GDF1	P27539	False	GDF1_HUMAN		CPI-SS00E3F772A	0.009	0.007
TNFRSF8	P28908	False	TNR8_HUMAN		CPI-SS0412C803A	0.0	0.0
CD6	P30203	False	CD6_HUMAN		CPI-SS08991B378	0.0	0.0
AXL	P30530	False	UFO_HUMAN		CPI-SS0D0252D87	0.005	0.038
IL15	P40933	False	IL15_HUMAN		CPI-SS077B160B9	0.001	0.004
AXL	P30530	False	UFO_HUMAN		CPI-SS03A4F7DC8	0.005	0.038
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS085195142	0.057	0.012
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS0415CC75D	0.006	0.384
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS00C069DCB	0.002	0.001
SSTR4	P31391	False	SSR4_HUMAN		CPI-SS024E1CF41	0.001	0.001
NTSR1	P30989	False	NTR1_HUMAN		CPI-SS083319328	0.007	0.001
RYK	P34925	False	RYK_HUMAN		CPI-SS0A91954A0	0.043	0.038
FLT3	P36888	False	FLT3_HUMAN		CPI-SS076FEB261	0.038	0.003
LTBR	P36941	False	TNR3_HUMAN		CPI-SS06CBC985C	0.002	0.007
ARTN	Q5T4W7	False	ARTN_HUMAN		CPI-SC0EB9D030F	0.0	0.001
ARTN	Q5T4W7	False	ARTN_HUMAN		CPI-SC0273E24EB	0.0	0.001
THPO	P40225	False	TPO_HUMAN		CPI-SS0DC2DD9D7	0.016	0.004
CMKLR1	Q99788	False	CML1_HUMAN		CPI-SS07D56EB05	0.001	0.004
CX3CR1	P49238	False	CX3C1_HUMAN		CPI-SS032E9A219	0.021	0.011
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0974EB232	0.012	0.002
INHBC	P55103	False	INHBC_HUMAN		CPI-SS04BE14432	0.001	0.002
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS0B6F0C894	0.032	0.0
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS06D13FCD3	0.037	0.0
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0B337B316	0.019	0.002
CD47	Q08722	False	CD47_HUMAN		CPI-SS0E9015902	0.173	0.099
CD47	Q08722	False	CD47_HUMAN		CPI-SC0EB8DC52F	0.173	0.099
CRHR2	Q13324	False	CRFR2_HUMAN		CPI-SS083E7D88C	0.009	0.001
SEMA5A	Q13591	False	SEM5A_HUMAN		CPI-SS0D00AAD2F	0.02	0.01
IL16	Q14005	False	IL16_HUMAN		CPI-SS0893BD6B6	0.006	0.005
GPR19	Q15760	False	GPR19_HUMAN		CPI-SS07DFEBFA8	0.043	0.067
CXCL17	Q6UXB2	False	VCC1_HUMAN		CPI-SS08C995EB4	0.027	0.006
EDA	Q92838	False	EDA_HUMAN		CPI-SS00797FD15	0.061	0.092
EDA	Q92838	False	EDA_HUMAN		CPI-SS05A8552D7	0.061	0.092
ESAM	Q96AP7	False	ESAM_HUMAN		CPI-SS04C672963	0.007	0.0
NRTN	Q99748	False	NRTN_HUMAN		CPI-SC001AFA16D	0.001	0.003
INHBA	P08476	True	INHBA_HUMAN	Activin ligand ab	CPI-CC045C36F28	0.001	0.014
INHBA	P08476	True	INHBA_HUMAN	Activin ligand ab	CPI-CC09863F59B	0.001	0.014
INHBA	P08476	True	INHBA_HUMAN	Activin ligand ab	CPI-CC0104F2A96	0.001	0.014
INHBA	P08476	True	INHBA_HUMAN	Activin ligand ab	CPI-CC072007F09	0.001	0.014
INHBA	P08476	True	INHBA_HUMAN	Activin ligand ab	CPI-CC0947744F4	0.001	0.014
INHBA	P08476	True	INHBA_HUMAN	Activin ligand ab	CPI-CC0B6E6E341	0.001	0.014
INHBB	P09529	True	INHBB_HUMAN	Activin ligand ab	CPI-CC045C36F28	0.001	0.014
INHBB	P09529	True	INHBB_HUMAN	Activin ligand ab	CPI-CC09863F59B	0.001	0.014
INHBB	P09529	True	INHBB_HUMAN	Activin ligand ab	CPI-CC0104F2A96	0.001	0.014
INHBB	P09529	True	INHBB_HUMAN	Activin ligand ab	CPI-CC072007F09	0.001	0.014
INHBB	P09529	True	INHBB_HUMAN	Activin ligand ab	CPI-CC0947744F4	0.001	0.014
INHBB	P09529	True	INHBB_HUMAN	Activin ligand ab	CPI-CC0B6E6E341	0.001	0.014
IL6ST	P40189	True	IL6RB_HUMAN	IL35 receptor	CPI-CC0C3ECBD1F	0.005	0.0
IL12RB2	Q99665	True	I12R2_HUMAN	IL35 receptor	CPI-CC0C3ECBD1F	0.005	0.0
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR complex	CPI-SC033E22B14	0.002	0.001
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR complex	CPI-SC033E22B14	0.002	0.001
RET	P07949	True	RET_HUMAN	RET receptor 1	CPI-SC0EB9D030F	0.001	0.0
RET	P07949	True	RET_HUMAN	RET receptor 2	CPI-SC001AFA16D	0.001	0.0
RET	P07949	True	RET_HUMAN	RET receptor 3	CPI-SC0273E24EB	0.001	0.0
GFRA1	P56159	True	GFRA1_HUMAN	RET receptor 1	CPI-SC0EB9D030F	0.001	0.0
GFRA2	O00451	True	GFRA2_HUMAN	RET receptor 2	CPI-SC001AFA16D	0.001	0.0
GFRA3	O60609	True	GFRA3_HUMAN	RET receptor 3	CPI-SC0273E24EB	0.001	0.0
SIRPB1	O00241	True	SIRB1_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.065	0.066
TYROBP	O43914	True	TYOBP_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.065	0.066
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.028	0.014
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.006	0.005
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.028	0.032
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.007	0.018
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.007	0.018
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.007	0.018
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.028	0.014
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.006	0.005
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.028	0.032
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.007	0.018
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.007	0.018
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.007	0.018
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.007	0.018
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.007	0.018
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.007	0.018
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.007	0.018
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.007	0.018
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.007	0.018
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.023	0.016
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.023	0.016
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC01C699B73	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00A0B0892	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07ECBFCA7	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0DA298BEC	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0B6F1A278	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D19BAF15	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F516B854	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC011F01833	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0FA79E269	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC04936738A	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02B111AB0	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0CE851065	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D6C777F2	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F74C069F	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC041DEF0FB	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C907A888	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08B1D5269	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F8101D41	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC087556B01	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08E75294D	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0017F527E	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00C0800EB	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0A3F146C2	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC015980AEB	0.01	0.003
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	0.01	0.003
